Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Burundi,BDI,59.9934273449212,69.7083625033946,71.010860390523,63.0916045075825,72.2115228646259,82.4035559260095,71.317937929129,57.5997982429493,82.8874487753178,81.1318397838479,82.0082274926642,41.9072045214098,50.2296095127648,59.7507711471321,60.9826841000265,64.1252700529921,63.3190801859096,59.0283925994518,61.1198397610333,63.0872164137574,66.7433790197017,66.6186464121339,60.0641649692577
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Cabo Verde,CPV,60.4728742291782,57.6717238433364,61.331162992888,52.9937604077891,59.9557967968957,58.2833712598736,59.9250188061034,59.8836559473737,58.1483756069168,56.3980865179602,57.8320771449467,53.7367747632626,55.6164991265293,44.9468297069942,54.3031899471722,52.4644161294161,57.6025479582886,57.9480770502313,55.4681077259282,54.9099208517193,44.0791779626174,54.5437051063231,45.0182122559909
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Cambodia,KHM,70.99015448553,72.3502115495471,76.2336172462093,77.3134659328344,78.7264621659404,82.3928490751535,81.5194967553355,83.0558680342342,81.0041796631239,77.6221399561247,79.4086801451155,75.6561104782675,73.4326332179536,77.8177484611029,84.5647307234318,82.3635911041504,78.6072424372076,76.4543934562222,74.345758858223,77.318232442689,73.5464252359252,61.0350694307534,62.2969039199268
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Cameroon,CMR,53.5489386825908,61.3500256525645,62.6702543995683,59.8407755354483,58.6817184228518,48.1127406156659,46.4049916686146,67.9563437756167,68.0534249310206,64.8352384905148,51.2997216163806,67.3029418568221,47.2688228493791,50.8073178497482,51.4517514354439,55.9824970910736,63.220185320338,58.9802286191978,53.8435789691924,50.2387849542474,53.5699752312859,56.5260127070535,..
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Canada,CAN,84.1526227698287,82.9585364635072,83.5653560987232,82.0373978053906,81.0182516257337,78.8966960377722,78.2228874141563,77.3653065582005,73.8822115180784,75.6198952407779,74.7700870355887,72.3645070463454,73.7446621881955,73.9315643217083,74.3499349573385,77.264624262667,77.830213314081,77.462988623653,76.8189201043601,77.1944658396596,76.344251168206,75.7575274921902,74.8744310242204
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,36.2555900906609,..,34.1517235035221,..,..,..,..,61.0994245684488,65.0335224589608,..
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Central African Republic,CAF,54.3171721199049,60.9074568116077,63.7923875132514,55.9198872000146,35.5473990697962,36.9285972812807,38.1986169636142,62.2395785902005,68.3137009980219,55.9619046974871,67.2040218119008,63.857714416739,65.8825273117256,60.5151598090574,71.7662031578215,82.8657990262365,82.1745528023032,76.5332406428897,72.2169292559692,67.5485858099596,69.3572073705633,71.0936041130912,76.6841128897237
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Chile,CHL,71.4095137265394,73.1791368820258,72.7684685052304,70.7953096351247,69.1302388693499,68.1465577368699,43.9067170899889,62.8257474489738,61.0367188398627,66.2811548470461,67.9525246475627,65.1020900874858,67.6789427916701,68.3526617038333,67.7666809049206,74.1182390031892,74.8577166530589,72.596175501182,71.370149349183,71.1746981140188,72.1478530717266,70.8723862804906,64.7913874610145
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,China,CHN,74.8448569349563,77.3247490963081,79.3883682720656,78.5233341749838,74.8256505806952,72.6477329781732,70.7604089271766,68.1839920313009,61.7752579995932,64.1958951908897,61.1940147312681,56.2753451436117,54.7625491521516,54.6731708805137,57.1477277586065,60.9771808756857,61.9149023647181,59.7631678924572,58.3143167114541,57.0741304193143,59.939731581917,55.6826021351876,51.486143889532
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Colombia,COL,80.6417418804825,81.4469586756172,81.8469649371703,81.7026630248549,82.7735501939139,83.3861262030017,82.2958358168668,82.551741716336,80.5991410400004,82.1003818010254,80.9419434796751,79.2617074780208,76.1602991501461,75.4931664627506,75.0718030006873,76.6327146816306,74.7025621678333,75.7208056531492,77.0610556979682,75.4526528390513,76.2037196064177,76.1292482379196,73.0806423479112
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Comoros,COM,44.8743992791198,56.5615649639437,57.5235130991704,58.0052604982373,54.3483511978976,52.6466652066547,65.4287493257084,53.4471165196039,50.6382761929643,59.3613897770683,59.8960145333043,57.6205205502844,56.6990454427748,61.1404804567531,55.7194501159816,49.693932499728,48.2055120688411,50.5233117584629,53.7327071283808,49.1703220479573,49.9860787751465,40.7727861647325,..
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.6262691073205,71.3971999713801,75.8452931107779,81.2338397887597,81.7547442862785,78.1695128161832,74.5370294747689,56.3400759014967
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,"Congo, Rep.",COG,..,..,..,..,..,..,..,89.3097645920381,85.4739342176912,87.9783380162521,86.6839883958325,91.5099119117766,92.1764675228465,90.9971587640008,92.1023144115774,89.5516933922462,94.0033174800818,81.6005821180738,78.8506158298165,68.9998595178731,62.3989801129318,61.4918011282328,..
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Costa Rica,CRI,81.5577369200143,82.5503285291449,82.9663040053576,82.1038667735831,79.2004871183613,80.1866397821942,78.2786258769656,74.3542010902971,73.7425429914161,59.8954562467412,72.953880288036,75.766689794226,73.6886638641328,73.8984157122284,72.6158142266811,76.2430885111502,76.3543020495982,74.5486100874985,74.0154494752463,73.7583539199885,76.258304977164,74.3578159781598,71.6918001844082
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Cote d'Ivoire,CIV,46.1635707967196,49.6930467236258,53.9497904125563,56.3611585598953,57.2367594141584,54.8137911026476,48.268888112861,48.7870026066745,42.3401858985087,49.6327728426383,54.9970592837463,44.1151454050854,47.0499750371239,58.5994820495584,55.4723067388276,64.2108638943336,62.2392199035624,60.6791852799411,55.4574848832719,55.7039353932364,57.1451536572436,58.8601848936103,53.6734997558847
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Croatia,HRV,73.2897455169894,74.5321731590332,75.2508220813423,77.1669588395773,76.069903482267,72.9177040923932,72.0148186352902,73.0445544581853,70.4790622242263,69.8616047025583,67.1985290747746,63.4697988215496,61.4883297447929,62.3224783089817,64.7354236280043,68.1482469587587,71.1347732733532,69.5915072814843,69.9814060523116,70.4990196583232,73.5841077341437,68.3775428070854,58.1793641879199
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Cuba,CUB,57.7666273690271,59.957542377024,56.6551958408095,54.4306894042695,52.8632116217361,51.926895537821,49.704772136974,..,..,..,..,..,..,..,..,..,58.7179682547846,52.8500748957571,50.007099342628,..,..,..,..
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Cyprus,CYP,66.19455702466,69.1490085410461,74.0609660391178,75.5057909190718,73.6105825944256,67.5525273562328,65.6212610114307,67.4289637870194,64.1937600831507,65.0521425221366,61.6115029611073,56.5703980609936,50.3539196467725,49.5896613830491,61.2932128892289,65.3372245251812,68.3130293696825,66.4041217278198,64.0177125384966,63.3217156169766,68.6592911671787,64.1456490059375,59.6379095400141
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Czechia,CZE,79.7135171218884,80.9028549270771,77.1990080136564,82.6150959463161,82.8896245698112,78.7531166843112,78.7736878110625,81.3502445048177,78.1837449941897,78.2199040840183,76.8898158929538,78.8192340741091,78.260946980941,78.5731815685002,80.6475910908743,82.6491871157406,84.5470156370164,84.1928577605108,84.1253783515073,84.7747498912655,86.3688179361343,83.8016092328645,80.3718115167362
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Denmark,DNK,75.9408630080976,76.4309067307848,77.4629001557041,76.7362174141654,76.6637626750472,75.95807138657,76.1907194313992,77.1558047761149,74.4979884921906,74.572739022946,73.1564759195945,70.6413138550035,69.9430242330119,69.1121122071294,70.8847598223584,72.9716219384187,75.1553900553995,74.9765568380294,74.3941685140518,74.0605479282692,75.9951453990475,75.4445022893888,71.1237129046748
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Djibouti,DJI,..,..,..,..,..,..,..,..,..,62.4711700201807,..,..,..,..,..,..,..,..,..,..,..,..,..
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Dominica,DMA,66.8748694550928,65.4428770145669,64.1802641406309,63.6127170021503,64.8771494447054,65.4986870797131,61.3456955285158,59.3465997725851,59.6542802902864,59.5858667448485,57.096225795377,..,50.2525577151453,50.366101890204,..,..,60.5784190911111,61.8313069021249,67.4883760074551,68.4113017214957,64.3025349878427,68.1826463504581,..
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Dominican Republic,DOM,..,62.3477476830385,79.288019654189,76.6686518952199,78.6541841315335,81.2750282337108,79.4660186125137,62.4124524713785,60.2830976394286,60.1853306142887,59.6112599140794,57.4156213808635,58.0402428648355,55.7279916301668,59.926577420394,65.5896104275752,68.1733680626251,65.560029762461,67.2915959429174,64.5018351158889,67.922725330293,72.2021910384696,70.2249575152701
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Ecuador,ECU,76.4657573514368,79.7567815864923,83.2217660247826,78.0010017563051,78.2362743879289,77.4388430493985,69.3713084309797,67.2602971146311,69.705664800777,70.1433321512059,67.761997513373,66.2779948267371,67.3538164807269,66.7507197768848,65.3339155118994,68.853792224131,70.1246558940887,69.6261965231433,66.9137481455609,66.8500769371257,67.5838425261427,64.9859758373171,59.8811690044645
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,"Egypt, Arab Rep.",EGY,55.4460095641679,54.61905930454,50.6064741355801,48.4009292604727,48.3007614184844,46.1980776864887,42.741185065273,42.3691717171028,58.1139968837448,64.6245602996513,59.8724062522939,52.3259118719044,50.8927065045995,55.1771758754503,56.1444555190773,58.806912795561,58.7483242920318,54.8397404721613,56.3504074359616,57.3765186287572,57.8782499366462,55.9290626663127,49.8952395988671
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,El Salvador,SLV,42.6877577178083,45.2179853922995,46.7731049302373,46.8612595019391,47.2976135149587,66.5476056080717,66.9062279846055,65.9147090862667,63.0157982185078,62.6439328635082,63.2093285974212,61.9197757777251,61.440483838843,62.9216259461632,62.8190775199737,66.0862721622834,66.3379178846,66.0449530245028,63.3812368519623,63.587886366413,64.6320311804053,66.537620293289,62.2644576870166
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Eritrea,ERI,58.3810978151125,67.5878954335839,65.0345020001349,51.76434517314,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Estonia,EST,76.1511105919083,77.7443034943123,76.399965358417,77.7528412932876,73.9000931115145,71.3273890589897,64.4834546417899,67.0804323106981,66.6785715851166,60.9073813707773,63.7929643155774,63.5454065220641,62.9527814216648,64.6032594898242,62.9166067735531,64.2428715688107,68.3520174535976,69.0818359813936,65.7282230633561,66.7379621868772,67.186915220765,63.9278706264359,60.0994715384494
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Eswatini,SWZ,64.1933691262688,66.0058350187771,66.9117980680191,70.7223075159402,71.8792778111737,68.3021258101246,65.5292807028821,62.271481748056,60.7233358428284,60.0242610379966,59.2250189989828,66.8771325555159,54.2764367246254,56.4132338958395,62.3335436544292,65.8747635280535,66.0736241346543,65.9842326285661,62.7689362924962,61.8537133599482,61.4605405450682,61.1406553777359,..
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Ethiopia,ETH,70.9747682244513,65.4426650591094,74.2600137984131,72.3436076246988,71.0796555407018,71.9993828746585,67.8533649934275,77.3444246343698,61.3358171063342,71.5913027194778,69.0733743396055,66.3763986109754,67.7572883748432,71.0185589749579,68.2863755001277,76.5861556396138,75.0205396214568,76.2198717804669,73.6318292332582,69.1593100704481,67.8575527125224,63.4090436072123,68.3550339674092
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Faroe Islands,FRO,65.4971893637804,62.4940129416232,64.1438223599473,70.6242798742417,61.2809711527404,65.6069911654036,62.0015726063869,66.4208475346929,59.3078647937603,62.3100236673442,..,..,..,..,..,..,..,..,..,..,..,..,..
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Fiji,FJI,73.968054293745,68.831370469025,65.4786088132511,64.2206568700323,65.4152741071909,54.8803775454509,51.3453140652376,47.6978582487911,47.6475756063639,51.9094631387096,47.957860878041,47.5377837449106,46.527907167286,58.6197295509116,55.9224516447763,57.854620632063,64.2233443487908,60.7635077724865,61.0597235031867,64.6542565360332,56.4551641710488,61.8386042212884,54.2682162966985
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Finland,FIN,72.6186562251426,72.7427859609205,72.8684091721451,71.2091470528167,69.7540907829925,69.978496043105,65.9095351837996,65.7745884621231,63.9792438360641,63.9612278755337,60.5442749641909,57.9476711023372,57.9025539409039,57.0848077594332,57.2281947021315,62.1024105150459,63.4822968220546,62.8316399861506,60.889906799295,62.2843947271438,64.6242443002114,61.6422114212854,58.9574549352577
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,France,FRA,77.1101807271153,77.5303108230591,77.7130270274627,77.278762111076,76.5451357432683,74.51440018407,72.7849580470676,73.795570650065,70.4917017245714,73.712464211944,73.2512481045011,71.0947320060676,70.1206215389588,70.4331663260509,72.2593151277795,76.1441747038571,78.2723721965555,76.8047832967539,75.4497267698503,76.6724894969431,77.1431667383852,74.4794996806541,67.1081432843139
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,French Polynesia,PYF,70.0037020525891,68.4827248176057,74.0155405588083,74.1741321637837,68.8470790775685,69.2266041650316,64.9893103619147,64.8698366461533,63.3920805278834,63.1728311830166,61.5215460929726,57.2755545822495,55.6369207767293,57.0539164679172,57.1189390587948,60.663506532992,63.8470947972052,63.0917871539401,69.8358666822618,68.0957182459124,63.7157088346804,64.9988622087877,58.9472365156141
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Gabon,GAB,76.0672691274308,73.8562371430065,80.4583135151598,81.0289923595982,69.8399991041039,75.4749460171812,77.7351692741899,74.8932646203474,75.4290243683937,73.8601948692455,72.5905224014642,76.3073858940395,77.1745146856913,79.953229038108,84.4191538185654,83.7943442862811,84.2374265897027,81.4387001244792,74.677559413453,78.0566136526132,78.0226962020432,77.7583231890612,..
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,"Gambia, The",GMB,51.1970668496786,45.7601667769992,47.9926817512249,48.7399315135068,42.2374699790382,43.4338280106096,48.6761813582299,49.3567529206863,53.5757080954032,54.0729528536109,51.4740477494036,43.4014402493982,37.6497136223421,37.4576552622774,36.4718561100072,34.3022689960517,37.5396383454364,33.1674755960939,48.6409189148143,50.1200711996163,54.9414782625767,36.6572820993318,..
Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,Georgia,GEO,54.9198422385238,56.7590164514052,56.4482367850741,62.2958173634391,58.7872320907099,60.0020003681453,60.5305997108772,59.7881440233433,63.559363472687,55.5417012860763,59.835094256142,62.250828998481,64.2759177666863,62.454568791086,63.7850397145188,62.7951852111918,66.3345706671095,64.6694256703705,64.2084170674308,65.1532061416073,63.8543532355198,64.2768223070403,63.5046147218187
